-84.41875156	628.3912239
-79.38273518	1212.527404
-74.93919131	1836.570411
-69.60693867	2247.610729
-64.57092228	2727.240905
-59.5349059	3241.540138
-54.49888951	3296.162607
-49.61099126	3343.385686
-44.42685674	3355.025177
-39.53895848	3402.91337
-34.65106023	3330.582246
-29.61504384	3044.250762
-24.57902746	3096.87789
-19.54301107	2967.43012
-14.45762198	2806.306306
-9.619096432	2621.737232
-4.583080047	2493.370271
0.452936339	2137.201841
5.340834595	2116.167617
10.37685098	1910.148623
15.41286737	1807.637961
20.44888375	1709.3674
25.33678201	1484.392663
30.22468026	1312.294471
35.26069665	1259.417926
45.33272942	900.7553181
50.3687458	715.9368256
55.25664406	619.4121879
60.29266044	463.7755626
65.32867683	343.057411
70.21657509	268.4815281
75.10447334	173.4533964
80.28860786	100.1246018

