-84.51247301	250.9425685
-79.4718905	514.3637474
-74.72781284	703.9834846
-69.68723033	889.3537989
-64.49839539	1195.860057
-59.75431773	1474.193345
-54.56548279	1906.94581
-49.67315271	1974.876579
-44.48431777	2251.242976
-39.74024011	2416.551788
-34.6996576	2717.29237
-29.65907509	2850.842028
-24.61849258	2800.566972
-19.57791007	2831.11508
-14.53732756	2912.630828
-9.644997475	2882.607051
-4.604414964	2905.904532
0.436167548	2700.594016
5.377915107	2693.177742
10.36908014	2571.460079
15.40966265	2466.805323
25.34257525	2050.20536
30.23490533	1807.78087
35.27548785	1534.015907
40.26665288	1294.368932
45.20840044	1095.877318
50.39723538	874.3673442
55.28956546	736.7215187
60.33014797	604.2016086
65.37073049	470.8286835
70.26306057	323.9418632
75.30364308	227.6040023
80.34422559	140.8625591

