-84.33728458	2837.159502
-79.1515334	4442.981064
-74.0132511	5560.763133
-69.08633162	6026.358972
-64.06510215	5940.691684
-59.0564854	5725.349942
-54.21542939	5308.161989
-49.23004057	4854.008014
-44.2464923	4380.930957
-39.27056301	3829.521142
-34.13616155	3386.51565
-29.4468576	2930.014626
-24.30626392	2550.672837
-19.31351293	2172.211192
-14.46226973	1859.760299
-9.601866622	1641.484745
-4.443609443	1443.74587
0.426609897	1326.393422
5.445513719	1216.815573
10.46381829	1101.076721
15.4851191	1016.142887
20.50659112	932.9693393
25.38163297	865.1983005
30.4027483	778.3574888
35.27669153	699.2912768
40.2975643	609.9567257
45.32040603	540.8654718
50.49074802	467.3735011
55.36283643	369.2375163
60.38803234	324.3502049

