-84.86270039	125.7071455
-79.98845889	255.1823228
-75.11236692	373.4506247
-70.09804133	552.9990749
-64.92930038	695.8271249
-60.36715743	918.5339675
-54.90639744	1089.736872
-50.19062657	1280.492198
-45.06491876	1683.939711
-40.20252811	1885.18658
-35.35163396	2156.059142
-30.33463109	2319.39339
-25.32940033	2554.02244
-20.3203899	2765.760852
-15.30378075	2931.479541
-10.45362154	3206.803061
-5.41794342	3257.035297
4.531465897	3197.58322
9.65780365	2998.243905
14.70598881	2673.244519
19.76685162	2570.951976
24.71255254	2267.651008
29.62545694	2162.974023
34.70403696	1953.381609
39.79297171	1681.078382
44.88076468	1415.690035
49.96028962	1200.374961
55.03910587	989.3518822
59.96964873	777.8519149
65.0462733	580.1022274
69.96900747	415.8936846
75.03361058	290.9489463
80.09006377	215.3621486
85.1679351	10.06172941

