-84.52200538	2116.53975
-79.37379845	3222.298503
-74.03643921	4768.583418
-69.3729522	5447.357639
-64.14781368	5780.256051
-59.2600157	5675.026299
-54.2510997	5274.701852
-49.2198361	5116.010871
-44.20853271	4741.500157
-39.20627012	4269.235799
-34.35481797	3771.016649
-29.51257622	3173.210093
-24.35634608	2761.036719
-19.49732732	2344.631586
-14.47917483	2044.176663
-9.459456845	1760.648778
-4.431911323	1561.756082
0.601543986	1426.762955
5.341662533	1329.432487
10.37308268	1172.43421
15.41217381	1098.378419
20.44938634	1004.010182
25.48581611	901.178427
30.37594931	821.1981728
35.26209046	698.0539718
40.45107883	640.0788669
45.34269926	576.1792987
50.37924644	474.6170712
60.01239438	328.621369
65.49534571	239.7544199
80.31920407	54.4033546

