252
764.0	3.604643e+01
766.0	3.609978e+01
768.0	3.621876e+01
770.0	3.630818e+01
772.0	3.638745e+01
774.0	3.662333e+01
776.0	3.690445e+01
778.0	3.718025e+01
780.0	3.760812e+01
782.0	3.797661e+01
784.0	3.837004e+01
786.0	3.890748e+01
788.0	3.947109e+01
790.0	4.012197e+01
792.0	4.084800e+01
794.0	4.152307e+01
796.0	4.211945e+01
798.0	4.285959e+01
800.0	4.360719e+01
